Date,0
2020-04-02,0.03259239734441139
2020-04-03,0.005389012717443437
2020-04-06,0.05278244560231425
2020-04-07,-0.009571183121481815
2020-04-08,0.030325281579477927
2020-04-09,0.012076833814528433
2020-04-13,-0.00438376743300537
2020-04-14,0.022944988570002038
2020-04-15,-0.01911723418224561
2020-04-16,0.004081121038934287
2020-04-17,0.006848072268151994
2020-04-20,-0.026751843081116035
2020-04-21,-0.04938558887386221
2020-04-22,0.010064957494865445
2020-04-23,0.0033427760278474604
2020-04-24,0.00922662954689557
2020-04-27,-0.008112990216584992
2020-04-28,-0.00978473169207919
2020-04-29,0.029168196575759576
2020-04-30,0.0039886468968589935
2020-05-01,-0.02007965576158378
2020-05-04,0.011068449867531416
2020-05-05,0.017233458691262728
2020-05-06,-0.006618443256981787
2020-05-07,0.008052898989175616
2020-05-08,0.01642388216388213
2020-05-11,-0.0002451197584208756
2020-05-12,-0.01622694092888106
2020-05-13,-0.013267185139567948
2020-05-14,0.011947390209583988
2020-05-15,0.007814318808685444
2020-05-18,0.02993086504486179
2020-05-19,-0.005267798892401714
2020-05-20,0.01685127887869871
2020-05-21,-0.001815353313804674
2020-05-22,-0.00023460646296584757
2020-05-26,0.004241346525429257
2020-05-27,0.006072726924316774
2020-05-28,9.637636060972357e-05
2020-05-29,0.006725610475147415
2020-06-01,0.006957420023995981
2020-06-02,0.009020044266741977
2020-06-03,0.007333438037394657
2020-06-04,-0.003029886079855737
2020-06-05,0.024010070279405993
2020-06-08,0.008209634066972537
2020-06-09,0.0025437947825802344
2020-06-10,0.007052034330729767
2020-06-11,-0.05104857604786902
2020-06-12,0.01114767997910462
2020-06-15,0.010818474894570607
2020-06-16,0.018478009949666953
2020-06-17,-0.003900283678626887
2020-06-18,0.002969283299305359
2020-06-19,-0.002806233429340004
2020-06-22,0.01344197173613103
2020-06-23,0.0051607672787677295
2020-06-24,-0.023192173299854717
2020-06-25,0.011493218964933051
2020-06-26,-0.019383185566497655
2020-06-29,0.01598828939204576
2020-06-30,0.010737848975511378
2020-07-01,0.00633027986825227
2020-07-02,0.004656137900854141
2020-07-06,0.014183141978580248
2020-07-07,-0.00762826239234422
2020-07-08,0.011142822138068085
2020-07-09,-0.0032703757655350944
2020-07-10,0.005428561217353761
2020-07-13,-0.011512845767655051
2020-07-14,0.011169952568140818
2020-07-15,0.006706171802848304
2020-07-16,-0.008275792202007543
2020-07-17,0.002135360168
2020-07-20,0.01206940436295748
2020-07-21,0.0002947897938000329
2020-07-22,0.0080440910955087
2020-07-23,-0.018133004760175823
2020-07-24,-0.003544255159204729
2020-07-27,0.011576150155453468
2020-07-28,-0.004554209870353952
2020-07-29,0.012677938963463286
2020-07-30,-0.003209986440699603
2020-07-31,0.020631984921274688
2020-08-03,0.01449820984192619
2020-08-04,0.005592877671068042
2020-08-05,0.0042708653016087835
2020-08-06,0.011723127355827955
2020-08-07,-0.0073763894655429485
2020-08-10,0.0008743540746488586
2020-08-11,-0.019425109713326266
2020-08-12,0.0169259312195808
2020-08-13,0.0013759433633762366
2020-08-14,-0.001069510194552581
2020-08-17,0.006351209364612308
2020-08-18,0.003028239168323132
2020-08-19,-0.007160548410530181
2020-08-20,0.009447509247082507
2020-08-21,0.006310283128878274
2020-08-24,0.006276935368412861
2020-08-25,0.00377009207868787
2020-08-26,0.009122897952169263
2020-08-27,0.0013339735832853415
2020-08-28,0.006424158083733716
2020-08-31,0.0008143597241693501
2020-09-01,0.011351180509100533
2020-09-02,0.003336639248687966
2020-09-03,-0.03631291948707008
2020-09-04,-0.00998551132010419
2020-09-08,-0.03526215343689133
2020-09-09,0.023775650398334548
2020-09-10,-0.01891111876088739
2020-09-11,-0.00232593354095652
2020-09-14,0.01323747122888146
2020-09-15,0.0076917899328443505
2020-09-16,-0.003329651269331886
2020-09-17,-0.007667418048937718
2020-09-18,-0.013540446275234009
2020-09-21,-0.0054978827169408166
2020-09-22,0.009882421510690409
2020-09-23,-0.025740095272466703
2020-09-24,0.006750994874039052
2020-09-25,0.015850599579302505
2020-09-28,0.01532119254480242
2020-09-29,-0.008054959267739664
2020-09-30,0.008956423790761392
2020-10-01,0.005449521984116912
2020-10-02,-0.015157268016329013
2020-10-05,0.020596860456570644
2020-10-06,-0.012729532344833133
2020-10-07,0.01162422844608949
2020-10-08,0.008408844582949455
2020-10-09,0.009566654609353518
2020-10-12,0.017643595922766497
2020-10-13,-0.00726774391860746
2020-10-14,-0.0024210828499953703
2020-10-15,-0.00119969716114387
2020-10-16,-0.004300495206352334
2020-10-19,-0.015020481936094909
2020-10-20,0.006281980685649324
2020-10-21,-0.004354422108429657
2020-10-22,0.0007887257339961035
2020-10-23,-0.0002583165684108214
2020-10-26,-0.01475641887257804
2020-10-27,0.004284714259022443
2020-10-28,-0.035823522687870965
2020-10-29,0.008592265634628936
2020-10-30,-0.0157931324343469
2020-11-02,0.011446849154238698
2020-11-03,0.01586436309456061
2020-11-04,0.025497725388549983
2020-11-05,0.019060385956132853
2020-11-06,-0.0033582481299307024
2020-11-09,0.0022321842891998675
2020-11-10,-0.00150611244680871
2020-11-11,0.011674684087532427
2020-11-12,-0.006123774373831193
2020-11-13,0.00727367731234313
2020-11-16,0.010036053264951605
2020-11-17,-0.004672730267770875
2020-11-18,-0.009752207090160175
2020-11-19,0.004267863587566478
2020-11-20,-0.005180352689868433
2020-11-23,-0.0033655351772334087
2020-11-24,0.013165030359333939
2020-11-25,0.0025079375843885814
2020-11-27,0.0010702940499977332
2020-11-30,-0.001361782425216612
2020-12-01,0.011833977316499232
